country,year,emissions,v2x_libdem,v2psnatpar_ord,v2x_regime,region
Sweden,1964,60400,0.73,Unified coalition control,Liberal Democracy,Europe
Sweden,1965,62600,0.728,Unified coalition control,Liberal Democracy,Europe
Sweden,1966,72600,0.726,Unified coalition control,Liberal Democracy,Europe
Sweden,1967,69000,0.726,Unified coalition control,Liberal Democracy,Europe
Sweden,1968,77700,0.726,Unified coalition control,Liberal Democracy,Europe
Sweden,1969,86500,0.727,Divided party control,Liberal Democracy,Europe
Sweden,1970,92400,0.727,Divided party control,Liberal Democracy,Europe
Sweden,1971,84600,0.849,Unified coalition control,Liberal Democracy,Europe
Sweden,1972,84800,0.856,Unified coalition control,Liberal Democracy,Europe
Sweden,1973,87400,0.857,Unified coalition control,Liberal Democracy,Europe
Sweden,1974,79900,0.867,Unified coalition control,Liberal Democracy,Europe
Sweden,1975,80800,0.872,Unified coalition control,Liberal Democracy,Europe
Sweden,1976,88300,0.872,Unified coalition control,Liberal Democracy,Europe
Sweden,1977,85800,0.87,Unified coalition control,Liberal Democracy,Europe
Sweden,1978,79500,0.87,Unified coalition control,Liberal Democracy,Europe
Sweden,1979,84900,0.871,Unified coalition control,Liberal Democracy,Europe
Sweden,1980,71800,0.871,Unified coalition control,Liberal Democracy,Europe
Sweden,1981,69400,0.871,Unified coalition control,Liberal Democracy,Europe
Sweden,1982,62300,0.872,Unified coalition control,Liberal Democracy,Europe
Sweden,1983,58300,0.873,Unified coalition control,Liberal Democracy,Europe
Sweden,1984,57300,0.873,Unified coalition control,Liberal Democracy,Europe
Sweden,1985,62400,0.873,Unified coalition control,Liberal Democracy,Europe
Sweden,1986,62000,0.875,Unified coalition control,Liberal Democracy,Europe
Sweden,1987,59700,0.875,Unified coalition control,Liberal Democracy,Europe
Sweden,1988,57400,0.874,Unified coalition control,Liberal Democracy,Europe
Sweden,1989,55500,0.876,Unified coalition control,Liberal Democracy,Europe
Sweden,1990,51900,0.878,Unified coalition control,Liberal Democracy,Europe
Sweden,1991,51500,0.878,Unified coalition control,Liberal Democracy,Europe
Sweden,1992,51000,0.878,Unified coalition control,Liberal Democracy,Europe
Sweden,1993,51800,0.877,Unified coalition control,Liberal Democracy,Europe
Sweden,1994,54900,0.876,Unified coalition control,Liberal Democracy,Europe
Sweden,1995,55200,0.877,Unified coalition control,Liberal Democracy,Europe
Sweden,1996,55900,0.877,Unified coalition control,Liberal Democracy,Europe
Sweden,1997,52100,0.877,Unified coalition control,Liberal Democracy,Europe
Sweden,1998,53000,0.876,Unified coalition control,Liberal Democracy,Europe
Sweden,1999,51100,0.876,Unified coalition control,Liberal Democracy,Europe
Sweden,2000,49400,0.876,Unified coalition control,Liberal Democracy,Europe
Sweden,2001,51100,0.876,Unified coalition control,Liberal Democracy,Europe
Sweden,2002,57400,0.876,Unified coalition control,Liberal Democracy,Europe
Sweden,2003,54800,0.877,Unified coalition control,Liberal Democracy,Europe
Sweden,2004,54500,0.877,Unified coalition control,Liberal Democracy,Europe
Sweden,2005,51600,0.877,Unified coalition control,Liberal Democracy,Europe
Sweden,2006,49600,0.879,Unified coalition control,Liberal Democracy,Europe
Sweden,2007,48100,0.88,Unified coalition control,Liberal Democracy,Europe
Sweden,2008,49100,0.88,Unified coalition control,Liberal Democracy,Europe
Sweden,2009,43100,0.88,Unified coalition control,Liberal Democracy,Europe
Sweden,2010,52000,0.882,Unified coalition control,Liberal Democracy,Europe
Sweden,2011,51700,0.885,Unified coalition control,Liberal Democracy,Europe
Sweden,2012,47000,0.889,Unified coalition control,Liberal Democracy,Europe
Sweden,2013,44800,0.886,Unified coalition control,Liberal Democracy,Europe
Sweden,2014,43400,0.886,Unified coalition control,Liberal Democracy,Europe
Switzerland,1940,8320,0.542,Unified coalition control,Liberal Democracy,Europe
Switzerland,1941,6630,0.542,Unified coalition control,Liberal Democracy,Europe
Switzerland,1942,5850,0.542,Unified coalition control,Liberal Democracy,Europe
Switzerland,1943,6180,0.542,Unified coalition control,Liberal Democracy,Europe
Switzerland,1944,4460,0.546,Unified coalition control,Liberal Democracy,Europe
Switzerland,1945,1620,0.551,Unified coalition control,Liberal Democracy,Europe
Switzerland,1946,5770,0.562,Unified coalition control,Liberal Democracy,Europe
Switzerland,1947,9460,0.562,Unified coalition control,Liberal Democracy,Europe
Switzerland,1948,10200,0.562,Unified coalition control,Liberal Democracy,Europe
Switzerland,1949,8540,0.562,Unified coalition control,Liberal Democracy,Europe
Switzerland,1950,10200,0.562,Unified coalition control,Liberal Democracy,Europe
Switzerland,1951,12300,0.562,Unified coalition control,Liberal Democracy,Europe
Switzerland,1952,11200,0.561,Unified coalition control,Liberal Democracy,Europe
Switzerland,1953,10300,0.561,Unified coalition control,Liberal Democracy,Europe
Switzerland,1954,12600,0.561,Unified coalition control,Liberal Democracy,Europe
Switzerland,1955,13600,0.562,Unified coalition control,Liberal Democracy,Europe
Switzerland,1956,17100,0.563,Unified coalition control,Liberal Democracy,Europe
Switzerland,1957,17700,0.563,Unified coalition control,Liberal Democracy,Europe
Switzerland,1958,16300,0.563,Unified coalition control,Liberal Democracy,Europe
Switzerland,1959,16600,0.563,Unified coalition control,Liberal Democracy,Europe
Switzerland,1960,19500,0.568,Unified coalition control,Liberal Democracy,Europe
Switzerland,1961,20400,0.568,Unified coalition control,Liberal Democracy,Europe
Switzerland,1962,24200,0.568,Unified coalition control,Liberal Democracy,Europe
Switzerland,1963,29100,0.568,Unified coalition control,Liberal Democracy,Europe
Switzerland,1964,28200,0.57,Unified coalition control,Liberal Democracy,Europe
Switzerland,1965,30400,0.57,Unified coalition control,Liberal Democracy,Europe
Switzerland,1966,31500,0.57,Unified coalition control,Liberal Democracy,Europe
Switzerland,1967,32600,0.571,Unified coalition control,Liberal Democracy,Europe
Switzerland,1968,36000,0.568,Unified coalition control,Liberal Democracy,Europe
Switzerland,1969,38100,0.568,Unified coalition control,Liberal Democracy,Europe
Switzerland,1970,40300,0.571,Unified coalition control,Liberal Democracy,Europe
Switzerland,1971,41900,0.575,Unified coalition control,Liberal Democracy,Europe
Switzerland,1972,43000,0.793,Unified coalition control,Liberal Democracy,Europe
Switzerland,1973,46300,0.793,Unified coalition control,Liberal Democracy,Europe
Switzerland,1974,41500,0.797,Unified coalition control,Liberal Democracy,Europe
Switzerland,1975,39100,0.802,Unified coalition control,Liberal Democracy,Europe
Switzerland,1976,40500,0.8,Unified coalition control,Liberal Democracy,Europe
Switzerland,1977,41100,0.806,Unified coalition control,Liberal Democracy,Europe
Switzerland,1978,42200,0.806,Unified coalition control,Liberal Democracy,Europe
Switzerland,1979,39900,0.805,Unified coalition control,Liberal Democracy,Europe
Switzerland,1980,40500,0.812,Unified coalition control,Liberal Democracy,Europe
Switzerland,1981,38900,0.814,Unified coalition control,Liberal Democracy,Europe
Switzerland,1982,36600,0.814,Unified coalition control,Liberal Democracy,Europe
Switzerland,1983,40100,0.814,Unified coalition control,Liberal Democracy,Europe
Switzerland,1984,39200,0.812,Unified coalition control,Liberal Democracy,Europe
Switzerland,1985,39800,0.812,Unified coalition control,Liberal Democracy,Europe
Switzerland,1986,42300,0.812,Unified coalition control,Liberal Democracy,Europe
Switzerland,1987,40300,0.812,Unified coalition control,Liberal Democracy,Europe
Switzerland,1988,40700,0.814,Unified coalition control,Liberal Democracy,Europe
Switzerland,1989,39500,0.816,Unified coalition control,Liberal Democracy,Europe
Switzerland,1990,42600,0.828,Unified coalition control,Liberal Democracy,Europe
Switzerland,1991,42700,0.831,Unified coalition control,Liberal Democracy,Europe
Switzerland,1992,42800,0.83,Unified coalition control,Liberal Democracy,Europe
Switzerland,1993,40800,0.834,Unified coalition control,Liberal Democracy,Europe
Switzerland,1994,41300,0.834,Unified coalition control,Liberal Democracy,Europe
Switzerland,1995,39200,0.835,Unified coalition control,Liberal Democracy,Europe
Switzerland,1996,39900,0.835,Unified coalition control,Liberal Democracy,Europe
Switzerland,1997,41500,0.835,Unified coalition control,Liberal Democracy,Europe
Switzerland,1998,41700,0.835,Unified coalition control,Liberal Democracy,Europe
Switzerland,1999,40700,0.836,Unified coalition control,Liberal Democracy,Europe
Switzerland,2000,39000,0.836,Unified coalition control,Liberal Democracy,Europe
Switzerland,2001,42900,0.836,Unified coalition control,Liberal Democracy,Europe
Switzerland,2002,40700,0.837,Unified coalition control,Liberal Democracy,Europe
Switzerland,2003,40200,0.843,Unified coalition control,Liberal Democracy,Europe
Switzerland,2004,40400,0.842,Unified coalition control,Liberal Democracy,Europe
Switzerland,2005,41300,0.842,Unified coalition control,Liberal Democracy,Europe
Switzerland,2006,41900,0.842,Unified coalition control,Liberal Democracy,Europe
Switzerland,2007,38000,0.844,Unified coalition control,Liberal Democracy,Europe
Switzerland,2008,40400,0.85,Unified coalition control,Liberal Democracy,Europe
Switzerland,2009,41600,0.85,Unified coalition control,Liberal Democracy,Europe
Switzerland,2010,39000,0.849,Unified coalition control,Liberal Democracy,Europe
Switzerland,2011,37000,0.851,Unified coalition control,Liberal Democracy,Europe
Switzerland,2012,37800,0.86,Unified coalition control,Liberal Democracy,Europe
Switzerland,2013,40200,0.861,Unified coalition control,Liberal Democracy,Europe
Switzerland,2014,35300,0.861,Unified coalition control,Liberal Democracy,Europe
Syria,1940,22,0.065,Divided party control,Closed Autocracy,Eastern Mediterranean
Syria,1941,22,0.066,Divided party control,Closed Autocracy,Eastern Mediterranean
Syria,1942,55,0.066,Unified party control,Closed Autocracy,Eastern Mediterranean
Syria,1943,36.7,0.077,Unified party control,Closed Autocracy,Eastern Mediterranean
Syria,1944,18.3,0.091,Unified party control,Closed Autocracy,Eastern Mediterranean
Syria,1945,18.3,0.066,Unified party control,Closed Autocracy,Eastern Mediterranean
Syria,1946,22,0.08,Divided party control,Closed Autocracy,Eastern Mediterranean
Syria,1947,25.7,0.15,Divided party control,Electoral Autocracy,Eastern Mediterranean
Syria,1948,25.7,0.209,Divided party control,Electoral Autocracy,Eastern Mediterranean
Syria,1949,29.3,0.176,Divided party control,Electoral Autocracy,Eastern Mediterranean
Syria,1950,414,0.179,Divided party control,Electoral Autocracy,Eastern Mediterranean
Syria,1951,381,0.165,Unified party control,Closed Autocracy,Eastern Mediterranean
Syria,1952,477,0.109,Unified party control,Closed Autocracy,Eastern Mediterranean
Syria,1953,513,0.117,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1954,579,0.147,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1955,1650,0.206,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1956,2010,0.207,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1957,1980,0.205,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1958,2170,0.103,Unified party control,Closed Autocracy,Eastern Mediterranean
Syria,1959,2230,0.067,Unified party control,Closed Autocracy,Eastern Mediterranean
Syria,1960,3220,0.063,Unified party control,Closed Autocracy,Eastern Mediterranean
Syria,1961,3070,0.069,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1962,3200,0.162,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1963,3610,0.11,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1964,4370,0.065,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1965,3680,0.065,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1966,4920,0.046,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1967,4610,0.046,Unified party control,Closed Autocracy,Eastern Mediterranean
Syria,1968,5960,0.046,Unified party control,Closed Autocracy,Eastern Mediterranean
Syria,1969,7240,0.044,Unified party control,Closed Autocracy,Eastern Mediterranean
Syria,1970,6660,0.042,Unified party control,Closed Autocracy,Eastern Mediterranean
Syria,1971,8890,0.039,Unified party control,Closed Autocracy,Eastern Mediterranean
Syria,1972,7770,0.033,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1973,7900,0.04,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1974,9670,0.04,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1975,11200,0.038,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1976,13800,0.039,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1977,14700,0.039,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1978,15200,0.038,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1979,22500,0.037,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1980,20800,0.036,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1981,26600,0.036,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1982,24500,0.036,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1983,28000,0.038,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1984,33100,0.038,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1985,29700,0.038,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1986,31400,0.038,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1987,36200,0.036,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1988,36900,0.036,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1989,34600,0.036,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1990,37400,0.039,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1991,42500,0.039,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1992,42900,0.039,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1993,45700,0.039,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1994,46600,0.039,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1995,41700,0.04,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1996,42800,0.04,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1997,41000,0.04,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1998,50300,0.041,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,1999,52400,0.041,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,2000,51000,0.053,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,2001,48800,0.054,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,2002,39100,0.054,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,2003,54300,0.054,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,2004,51100,0.052,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,2005,50600,0.053,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,2006,53600,0.053,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,2007,66500,0.053,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,2008,67700,0.052,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,2009,62300,0.052,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,2010,61600,0.053,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,2011,56900,0.043,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,2012,44700,0.037,Unified party control,Electoral Autocracy,Eastern Mediterranean
Syria,2013,36400,0.029,Unified party control,Closed Autocracy,Eastern Mediterranean
Syria,2014,30700,0.03,Unified party control,Closed Autocracy,Eastern Mediterranean
Tajikistan,1940,1060,NA,NA,NA,NA
Tajikistan,1941,936,NA,NA,NA,NA
Tajikistan,1942,644,NA,NA,NA,NA
Tajikistan,1943,822,NA,NA,NA,NA
Tajikistan,1944,770,NA,NA,NA,NA
Tajikistan,1945,815,NA,NA,NA,NA
Tajikistan,1946,916,NA,NA,NA,NA
Tajikistan,1947,1100,NA,NA,NA,NA
Tajikistan,1948,1170,NA,NA,NA,NA
Tajikistan,1949,1330,NA,NA,NA,NA
Tajikistan,1950,1490,NA,NA,NA,NA
Tajikistan,1951,1610,NA,NA,NA,NA
Tajikistan,1952,1730,NA,NA,NA,NA
Tajikistan,1953,1830,NA,NA,NA,NA
Tajikistan,1954,1990,NA,NA,NA,NA
Tajikistan,1955,2260,NA,NA,NA,NA
Tajikistan,1956,2480,NA,NA,NA,NA
Tajikistan,1957,2710,NA,NA,NA,NA
Tajikistan,1958,2900,NA,NA,NA,NA
Tajikistan,1959,3040,NA,NA,NA,NA
Tajikistan,1960,3170,NA,NA,NA,NA
Tajikistan,1961,3270,NA,NA,NA,NA
Tajikistan,1962,3430,NA,NA,NA,NA
Tajikistan,1963,3680,NA,NA,NA,NA
Tajikistan,1964,3910,NA,NA,NA,NA
Tajikistan,1965,4150,NA,NA,NA,NA
Tajikistan,1966,4380,NA,NA,NA,NA
Tajikistan,1967,4580,NA,NA,NA,NA
Tajikistan,1968,4710,NA,NA,NA,NA
Tajikistan,1969,4910,NA,NA,NA,NA
Tajikistan,1970,5160,NA,NA,NA,NA
Tajikistan,1971,5480,NA,NA,NA,NA
Tajikistan,1972,5770,NA,NA,NA,NA
Tajikistan,1973,6010,NA,NA,NA,NA
Tajikistan,1974,6240,NA,NA,NA,NA
Tajikistan,1975,6560,NA,NA,NA,NA
Tajikistan,1976,6810,NA,NA,NA,NA
Tajikistan,1977,7050,NA,NA,NA,NA
Tajikistan,1978,7290,NA,NA,NA,NA
Tajikistan,1979,7350,NA,NA,NA,NA
Tajikistan,1980,7640,NA,NA,NA,NA
Tajikistan,1981,7500,NA,NA,NA,NA
Tajikistan,1982,7640,NA,NA,NA,NA
Tajikistan,1983,7750,NA,NA,NA,NA
Tajikistan,1984,7820,NA,NA,NA,NA
Tajikistan,1985,8430,NA,NA,NA,NA
Tajikistan,1986,8450,NA,NA,NA,NA
Tajikistan,1987,8810,NA,NA,NA,NA
Tajikistan,1988,9050,NA,NA,NA,NA
Tajikistan,1989,8860,NA,NA,NA,NA
Tajikistan,1990,8310,0.127,Unified coalition control,Electoral Autocracy,Europe
Tajikistan,1991,8010,0.148,Unified coalition control,Electoral Autocracy,Europe
Tajikistan,1992,7320,0.081,Unified coalition control,Electoral Autocracy,Europe
Tajikistan,1993,5180,0.061,Unified coalition control,Electoral Autocracy,Europe
Tajikistan,1994,2360,0.056,Unified coalition control,Electoral Autocracy,Europe
Tajikistan,1995,2450,0.055,Unified coalition control,Electoral Autocracy,Europe
Tajikistan,1996,2830,0.057,Unified coalition control,Electoral Autocracy,Europe
Tajikistan,1997,2150,0.057,Unified coalition control,Electoral Autocracy,Europe
Tajikistan,1998,2500,0.065,Unified coalition control,Electoral Autocracy,Europe
Tajikistan,1999,2520,0.069,Unified coalition control,Electoral Autocracy,Europe
Tajikistan,2000,2240,0.078,Unified coalition control,Electoral Autocracy,Europe
Tajikistan,2001,2290,0.085,Unified coalition control,Electoral Autocracy,Europe
Tajikistan,2002,1880,0.084,Divided party control,Electoral Autocracy,Europe
Tajikistan,2003,2080,0.085,Divided party control,Electoral Autocracy,Europe
Tajikistan,2004,2560,0.081,Divided party control,Electoral Autocracy,Europe
Tajikistan,2005,2440,0.071,Divided party control,Electoral Autocracy,Europe
Tajikistan,2006,2660,0.07,Divided party control,Electoral Autocracy,Europe
Tajikistan,2007,3230,0.068,Divided party control,Electoral Autocracy,Europe
Tajikistan,2008,2900,0.069,Divided party control,Electoral Autocracy,Europe
Tajikistan,2009,2450,0.07,Divided party control,Electoral Autocracy,Europe
Tajikistan,2010,2540,0.067,Divided party control,Electoral Autocracy,Europe
Tajikistan,2011,2350,0.067,Divided party control,Electoral Autocracy,Europe
Tajikistan,2012,2930,0.065,Divided party control,Electoral Autocracy,Europe
Tajikistan,2013,3480,0.054,Unified party control,Electoral Autocracy,Europe
Tajikistan,2014,5190,0.052,Unified party control,Electoral Autocracy,Europe
Tanzania,1940,NA,0.093,Divided party control,Closed Autocracy,Africa
Tanzania,1941,NA,0.093,Divided party control,Closed Autocracy,Africa
Tanzania,1942,NA,0.093,Divided party control,Closed Autocracy,Africa
Tanzania,1943,NA,0.093,Divided party control,Closed Autocracy,Africa
Tanzania,1944,NA,0.093,Divided party control,Closed Autocracy,Africa
Tanzania,1945,NA,0.093,Divided party control,Closed Autocracy,Africa
Tanzania,1946,NA,0.093,Divided party control,Closed Autocracy,Africa
Tanzania,1947,NA,0.093,Divided party control,Closed Autocracy,Africa
Tanzania,1948,NA,0.093,Divided party control,Closed Autocracy,Africa
Tanzania,1949,NA,0.093,Divided party control,Closed Autocracy,Africa
Tanzania,1950,499,0.093,Divided party control,Closed Autocracy,Africa
Tanzania,1951,447,0.093,Divided party control,Closed Autocracy,Africa
Tanzania,1952,539,0.093,Divided party control,Closed Autocracy,Africa
Tanzania,1953,528,0.097,Divided party control,Closed Autocracy,Africa
Tanzania,1954,539,0.096,Divided party control,Closed Autocracy,Africa
Tanzania,1955,557,0.097,Divided party control,Closed Autocracy,Africa
Tanzania,1956,660,0.097,Divided party control,Closed Autocracy,Africa
Tanzania,1957,763,0.099,Divided party control,Closed Autocracy,Africa
Tanzania,1958,803,0.104,Divided party control,Closed Autocracy,Africa
Tanzania,1959,689,0.115,Divided party control,Closed Autocracy,Africa
Tanzania,1960,829,0.122,Unified party control,Closed Autocracy,Africa
Tanzania,1961,704,0.196,Divided party control,Closed Autocracy,Africa
Tanzania,1962,766,0.255,Divided party control,Electoral Autocracy,Africa
Tanzania,1963,803,0.295,Divided party control,Electoral Autocracy,Africa
Tanzania,1964,1030,0.291,Divided party control,Electoral Autocracy,Africa
Tanzania,1965,1160,0.268,Divided party control,Electoral Autocracy,Africa
Tanzania,1966,1370,0.247,Divided party control,Electoral Autocracy,Africa
Tanzania,1967,1760,0.245,Divided party control,Electoral Autocracy,Africa
Tanzania,1968,1650,0.245,Divided party control,Electoral Autocracy,Africa
Tanzania,1969,1800,0.245,Divided party control,Electoral Autocracy,Africa
Tanzania,1970,1770,0.244,Divided party control,Electoral Autocracy,Africa
Tanzania,1971,2460,0.243,Divided party control,Electoral Autocracy,Africa
Tanzania,1972,2170,0.242,Divided party control,Electoral Autocracy,Africa
Tanzania,1973,3190,0.243,Divided party control,Electoral Autocracy,Africa
Tanzania,1974,2310,0.243,Divided party control,Electoral Autocracy,Africa
Tanzania,1975,2280,0.243,Divided party control,Electoral Autocracy,Africa
Tanzania,1976,2790,0.243,Divided party control,Electoral Autocracy,Africa
Tanzania,1977,2010,0.244,Divided party control,Electoral Autocracy,Africa
Tanzania,1978,2200,0.244,Unified party control,Electoral Autocracy,Africa
Tanzania,1979,2070,0.244,Unified party control,Electoral Autocracy,Africa
Tanzania,1980,1880,0.244,Unified party control,Electoral Autocracy,Africa
Tanzania,1981,2120,0.246,Unified party control,Electoral Autocracy,Africa
Tanzania,1982,2170,0.247,Unified party control,Electoral Autocracy,Africa
Tanzania,1983,2220,0.247,Unified party control,Electoral Autocracy,Africa
Tanzania,1984,2370,0.247,Unified party control,Electoral Autocracy,Africa
Tanzania,1985,2360,0.251,Unified party control,Electoral Autocracy,Africa
Tanzania,1986,2300,0.253,Unified party control,Electoral Autocracy,Africa
Tanzania,1987,2390,0.255,Unified party control,Electoral Autocracy,Africa
Tanzania,1988,2290,0.255,Unified party control,Electoral Autocracy,Africa
Tanzania,1989,2210,0.255,Unified party control,Electoral Autocracy,Africa
Tanzania,1990,2270,0.27,Unified party control,Electoral Autocracy,Africa
Tanzania,1991,2400,0.282,Unified party control,Electoral Autocracy,Africa
Tanzania,1992,2320,0.34,Unified party control,Electoral Autocracy,Africa
Tanzania,1993,2600,0.345,Unified party control,Electoral Autocracy,Africa
Tanzania,1994,2410,0.352,Unified party control,Electoral Autocracy,Africa
Tanzania,1995,3550,0.381,Unified party control,Electoral Autocracy,Africa
Tanzania,1996,3460,0.417,Unified party control,Electoral Democracy,Africa
Tanzania,1997,2880,0.417,Unified party control,Electoral Democracy,Africa
Tanzania,1998,2560,0.417,Unified party control,Electoral Democracy,Africa
Tanzania,1999,2540,0.417,Unified party control,Electoral Democracy,Africa
Tanzania,2000,2650,0.406,Unified party control,Electoral Democracy,Africa
Tanzania,2001,3130,0.382,Unified party control,Electoral Autocracy,Africa
Tanzania,2002,3590,0.382,Unified party control,Electoral Autocracy,Africa
Tanzania,2003,3810,0.382,Unified party control,Electoral Autocracy,Africa
Tanzania,2004,4360,0.382,Unified party control,Electoral Autocracy,Africa
Tanzania,2005,5500,0.385,Unified party control,Electoral Autocracy,Africa
Tanzania,2006,6030,0.408,Unified party control,Electoral Autocracy,Africa
Tanzania,2007,5900,0.408,Unified party control,Electoral Autocracy,Africa
Tanzania,2008,6140,0.411,Unified party control,Electoral Democracy,Africa
Tanzania,2009,5920,0.409,Unified party control,Electoral Autocracy,Africa
Tanzania,2010,7110,0.414,Unified party control,Electoral Democracy,Africa
Tanzania,2011,8090,0.427,Unified party control,Electoral Democracy,Africa
Tanzania,2012,9550,0.424,Unified party control,Electoral Democracy,Africa
Tanzania,2013,11200,0.415,Unified party control,Electoral Democracy,Africa
Tanzania,2014,11600,0.414,Unified party control,Electoral Democracy,Africa
Thailand,1940,58.7,0.111,Divided party control,Electoral Autocracy,South-East Asia
Thailand,1941,58.7,0.112,Divided party control,Electoral Autocracy,South-East Asia
Thailand,1942,NA,0.112,Divided party control,Electoral Autocracy,South-East Asia
Thailand,1943,33,0.112,Divided party control,Electoral Autocracy,South-East Asia
Thailand,1944,14.7,0.118,Divided party control,Electoral Autocracy,South-East Asia
Thailand,1945,NA,0.128,Divided party control,Electoral Autocracy,South-East Asia
Thailand,1946,NA,0.134,Divided party control,Closed Autocracy,South-East Asia
Thailand,1947,29.3,0.116,Divided party control,Closed Autocracy,South-East Asia
Thailand,1948,40.3,0.111,Divided party control,Closed Autocracy,South-East Asia
Thailand,1949,62.3,0.112,Divided party control,Closed Autocracy,South-East Asia
Thailand,1950,957,0.11,Divided party control,Closed Autocracy,South-East Asia
Thailand,1951,1090,0.111,Divided party control,Closed Autocracy,South-East Asia
Thailand,1952,1280,0.107,Divided party control,Closed Autocracy,South-East Asia
Thailand,1953,1650,0.107,Divided party control,Closed Autocracy,South-East Asia
Thailand,1954,2050,0.107,Divided party control,Closed Autocracy,South-East Asia
Thailand,1955,2380,0.109,Divided party control,Closed Autocracy,South-East Asia
Thailand,1956,2620,0.11,Divided party control,Closed Autocracy,South-East Asia
Thailand,1957,2930,0.106,Divided party control,Closed Autocracy,South-East Asia
Thailand,1958,3020,0.096,Divided party control,Closed Autocracy,South-East Asia
Thailand,1959,3330,0.085,Divided party control,Closed Autocracy,South-East Asia
Thailand,1960,3710,0.086,Divided party control,Closed Autocracy,South-East Asia
Thailand,1961,4150,0.086,Divided party control,Closed Autocracy,South-East Asia
Thailand,1962,5030,0.086,Divided party control,Closed Autocracy,South-East Asia
Thailand,1963,5570,0.086,Divided party control,Closed Autocracy,South-East Asia
Thailand,1964,7480,0.086,Divided party control,Closed Autocracy,South-East Asia
Thailand,1965,7450,0.086,Divided party control,Closed Autocracy,South-East Asia
Thailand,1966,9480,0.086,Divided party control,Closed Autocracy,South-East Asia
Thailand,1967,12200,0.087,Divided party control,Closed Autocracy,South-East Asia
Thailand,1968,17100,0.089,Divided party control,Closed Autocracy,South-East Asia
Thailand,1969,14600,0.11,Divided party control,Closed Autocracy,South-East Asia
Thailand,1970,15400,0.116,Unified party control,Closed Autocracy,South-East Asia
Thailand,1971,19200,0.098,Unified party control,Closed Autocracy,South-East Asia
Thailand,1972,21800,0.102,Unified party control,Closed Autocracy,South-East Asia
Thailand,1973,24500,0.114,Unified party control,Closed Autocracy,South-East Asia
Thailand,1974,24200,0.165,Unified party control,Closed Autocracy,South-East Asia
Thailand,1975,24400,0.205,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1976,28800,0.14,Unified party control,Electoral Autocracy,South-East Asia
Thailand,1977,32200,0.11,Unified party control,Closed Autocracy,South-East Asia
Thailand,1978,35100,0.113,Unified party control,Closed Autocracy,South-East Asia
